msg_id,user_id,content,timestamp,label,hate_speech,gambling,severity
75,61,"Spiller kun med bonus penge i dag, tør ikke røre min rigtige konto efter i går lol",2026-04-13 14:28:00,both,True,True,medium
76,79,Er der nogen der ved om der kommer flere live dealer borde? Synes udvalget er lidt småt,2026-04-13 14:30:00,both,True,True,medium
77,10,"spillede starburst i en time, op og ned hele tiden, endte med at miste 150 øre 😅",2026-04-13 14:32:00,normal,False,False,none
78,59,"jeg har tabt 3000 kr på den her time, men jeg kan mærke at mit held er ved at vende, skal bare spille lidt mere",2026-04-13 14:34:00,gambling,False,True,medium
79,54,"okay det er sku nok for i aften, jeg er ved at blive tosset",2026-04-13 14:36:00,hate_speech,True,False,low
80,74,"Fik lige 50 free spins på Book of Dead, fingers crossed!!",2026-04-13 14:38:00,normal,False,False,none
81,25,"Starburst er stadig min favorit, simpel men fed",2026-04-13 14:40:00,normal,False,False,none
82,50,"Mega fed jackpot på Book of Dead lige nu, nogen med?",2026-04-13 14:42:00,normal,False,False,none
83,64,"Roulette er bare random, folk der tror de har et system tager fejl lol",2026-04-13 14:44:00,both,True,True,medium
84,52,"LOL se engang på den her noob haha, komplet håbløs case",2026-04-13 14:46:00,hate_speech,True,False,medium
85,32,har ikke sovet i 2 dage. sidder stadig her. tabte løn for hele måneden men systemet virker nu tror jeg. rød sort rød sort rød. jeg har fundet mønsteret,2026-04-13 14:48:00,gambling,False,True,high
86,19,"Hej alle sammen! Første gang jeg prøver dette casino, ser ret fedt ud 😄",2026-04-13 14:50:00,both,True,True,medium
87,1,"har lovet mig selv at stoppe men jackpotten er på 400.000 kr lige nu, det ville løse alle mine problemer",2026-04-13 14:52:00,gambling,False,True,medium
88,14,god aften alle sammen 👋,2026-04-13 14:54:00,normal,False,False,none
89,55,Nogen der har prøvet den nye slot med vikinger? Den er helt vild!,2026-04-13 14:56:00,both,True,True,medium
90,29,Nogen der har prøvet Starburst? Er den værd at spille?,2026-04-13 14:58:00,normal,False,False,none
91,23,har siddet her i 2 timer og ikke vundet en skid lol,2026-04-13 15:00:00,normal,False,False,none
92,67,"live dealer bordene er så meget bedre end de normale, føles mere ægte",2026-04-13 15:02:00,normal,False,False,none
93,60,I er alle sammen nogle skvat der ikke engang tør spille ordentlige stakes lmaooo,2026-04-13 15:04:00,hate_speech,True,False,medium
94,7,ARGHHH tredje gang jeg rammer bust med 20 i hånden 😡,2026-04-13 15:06:00,hate_speech,True,False,low
95,72,"support er faktisk ret hurtige her, fik svar inden for 5 min",2026-04-13 15:08:00,normal,False,False,none
96,32,nogen der spiller mega moolah? den jackpot er kæmpe stor nu,2026-04-13 15:10:00,normal,False,False,none
97,16,"hej alle sammen! første gang jeg er her, hvad spiller i mest?",2026-04-13 15:12:00,normal,False,False,none
98,59,"Live roulette med den franske dealer er altid god underholdning, hun er sjov 😄",2026-04-13 15:14:00,both,True,True,medium
99,18,har lånt penge af min bror og sagt det var til husleje... føler mig lidt dårlig men det er okay for jeg vinder dem tilbage i aften og betaler ham inden han finder ud af det,2026-04-13 15:16:00,gambling,False,True,high
100,60,Er det bare mig eller er Book of Dead totalt død om mandagen,2026-04-13 15:18:00,normal,False,False,none
101,68,"Ugh seriously, det er tredje gang serveren driller i dag. Kom nu",2026-04-13 15:20:00,hate_speech,True,False,low
102,72,"har siddet her siden kl 9 i morges, er nede med næsten 8000 men jackpotten er ved at ramme jeg kan bare mærke det på spillene",2026-04-13 15:22:00,gambling,False,True,medium
103,77,HA HA HA taber!!! gå hjem og græd til din mor din lille kryster,2026-04-13 15:24:00,hate_speech,True,False,medium
104,41,har siddet her siden klokken 14 og er stadig ikke i plus. spiste ikke aftensmad for at have mere tid til at spille mig fri,2026-04-13 15:26:00,gambling,False,True,medium
105,57,"mega fedt at der er live dealer, føles mere ægte",2026-04-13 15:28:00,normal,False,False,none
106,79,"mine venner spørger hvorfor jeg aldrig har råd til at gå ud mere, jeg siger bare at jeg sparer op",2026-04-13 15:30:00,gambling,False,True,low
107,65,"Udbetaling tog 2 dage sidst, håber det går hurtigere denne gang",2026-04-13 15:32:00,normal,False,False,none
108,55,okay 3. gang jeg indsætter i dag. det her er den sidste gang jeg lover mig selv det. bare rolig. jeg vinder dem tilbage nu,2026-04-13 15:34:00,gambling,False,True,high
109,71,Hvad er jeres favorit slot lige nu? Jeg er ret hooked på Dead or Alive 2,2026-04-13 15:36:00,normal,False,False,none
110,58,"har spillet i 6 timer straight, rygggen er ødelagt men jackpotten kommer nok snart",2026-04-13 15:38:00,gambling,False,True,low
111,21,"Pragmatic Play's Gates of Olympus er min favorit lige nu, vild volatilitet",2026-04-13 15:40:00,normal,False,False,none
112,61,"jeg har lige tabt 15000 på 20 minutter... jeg forstår det ikke, jeg VED at jeg er heldig i dag, jeg kan mærke det. Kan I ikke give mig en bonus så jeg kan vinde det tilbage? Jeg SKAL have de penge tilbage inden min kone kommer hjem",2026-04-13 15:42:00,gambling,False,True,high
113,58,"Crashed ud af bonus runden 1 spin før big win, vil græde 😭",2026-04-13 15:44:00,normal,False,False,none
114,34,"blackjack bordet er altså lækkert her, dealer er hurtig",2026-04-13 15:46:00,normal,False,False,none
115,32,"har spillet i 9 timer nu uden pause, er nede med 4000. begynder at blive lidt desperat ærlig talt",2026-04-13 15:48:00,gambling,False,True,medium
116,36,"første gang jeg prøver casino og jeg er allerede hoppet på igen efter første tab, dette er fint og normalt",2026-04-13 15:50:00,edge_case,,,ambiguous
117,67,Hvad er min bedste strategi mod dealeren? Jeg taber altid på 16,2026-04-13 15:52:00,both,True,True,medium
118,63,"Prøv Gates of Olympus hvis i ikke har, den er faktisk ret fed",2026-04-13 15:54:00,normal,False,False,none
119,31,"tip: sæt altid små beløb på de progressive jackpots, man ved aldrig 😉",2026-04-13 15:56:00,normal,False,False,none
120,36,"kæft en fucking nørd, har du overhovedet venner eller sidder du bare her alene hele dagen??",2026-04-13 15:58:00,hate_speech,True,False,medium
121,57,Hvornår opdaterer de bonushjulet? Venter siden i går,2026-04-13 16:00:00,normal,False,False,none
122,10,"din fucking idiot, hold kæft og forsvind fra chatten",2026-04-13 16:02:00,hate_speech,True,False,high
123,37,"brilliant ide at lave wagering krav på 40x, absolut spiller-venligt design, godt tænkt",2026-04-13 16:04:00,edge_case,,,ambiguous
124,31,"Øv mand, troede da virkelig det her var min aften. Men nej selvfølgelig ikke 😒",2026-04-13 16:06:00,hate_speech,True,False,low
125,35,"hold din kæft med de der tips din spastiker, ingen bad dig om noget",2026-04-13 16:08:00,hate_speech,True,False,medium
126,43,"Fik lige en gevinst på 450 kr på Book of Dead, vildt!!",2026-04-13 16:10:00,both,True,True,medium
127,41,"stop med at eksistere din uduelige stykke lort, alle hader dig",2026-04-13 16:12:00,hate_speech,True,False,high
128,70,RTP på 96% lyder godt men i praksis mærker man det ikke altid 😄,2026-04-13 16:14:00,normal,False,False,none
129,11,"Lige landet en x847 multiplikator på Gates of Olympus, WOOOW",2026-04-13 16:16:00,normal,False,False,none
130,18,det er ikke normalt at tænke på casino hele dagen vel? eller gør i alle det,2026-04-13 16:18:00,gambling,False,True,low
131,20,spiller mest for at koble af fra arbejdet men det gør mig egentlig mere stresset når jeg taber,2026-04-13 16:20:00,gambling,False,True,low
132,30,"Fik lige 500 kr i bonus ved indbetaling, nice",2026-04-13 16:22:00,normal,False,False,none
133,50,"Udbetaling tog kun 1 dag denne gang, fedt",2026-04-13 16:24:00,normal,False,False,none
134,20,tabt 800 men vandt 850 så jeg er egentlig i plus hvis man ser det på den rigtige måde,2026-04-13 16:26:00,edge_case,,,ambiguous
135,28,"fuck dig og fuck dette lort casino, håber du mister alt hvad du ejer din lille taber",2026-04-13 16:28:00,hate_speech,True,False,medium
136,9,hvad spiller i andre?,2026-04-13 16:30:00,normal,False,False,none
137,54,"din dumme ko, prøv at lær reglerne inden du spilder min tid",2026-04-13 16:32:00,hate_speech,True,False,medium
138,53,det er jo ikke et problem jeg hygger mig bare... også selvom jeg taber,2026-04-13 16:34:00,gambling,False,True,low
139,43,hjalp nogen med at finde et site uden indbetalingsgrænser? grænsen her ødelægger min strategi,2026-04-13 16:36:00,gambling,False,True,medium
140,70,HAR NOGEN PRØVET at spille den her med autospin? den opfører sig helt anderledes!!,2026-04-13 16:38:00,edge_case,,,ambiguous
141,60,"Har spillet i 3 timer og er 80 kr i plus, det tager jeg som en sejr haha",2026-04-13 16:40:00,normal,False,False,none
142,54,"Godnat alle, trækker mig med et lille plus, kan man ikke klage over 😄",2026-04-13 16:42:00,both,True,True,medium
143,8,"Hvornår plejer I at spille? Jeg synes altid gevinster er bedre om aftenen, placebo måske hehe",2026-04-13 16:44:00,normal,False,False,none
144,27,"har siddet her i 2 timer og er næsten break even, tager det som en sejr lol",2026-04-13 16:46:00,normal,False,False,none
145,54,Tip til nye spillere: Start altid med demo versionen inden du bruger rigtige penge,2026-04-13 16:48:00,normal,False,False,none
146,50,Live roulette er bare så meget sjovere end den automatiske version,2026-04-13 16:50:00,normal,False,False,none
147,75,"Ramte podium i turneringen!! 3. plads, tager jeg gerne",2026-04-13 16:52:00,both,True,True,medium
148,3,jeg håber virkelig du mister alt og ender på gaden din skrald,2026-04-13 16:54:00,hate_speech,True,False,high
149,74,"kælling, gå tilbage til køkkenet og lad os spille i fred",2026-04-13 16:56:00,hate_speech,True,False,high
150,49,"MIN BEDSTE GEVINST NOGENSINDE, jeg er helt væk!!!",2026-04-13 16:58:00,edge_case,,,ambiguous
151,62,"nå okay, det var åbenbart ikke min aften. for pokker",2026-04-13 17:00:00,hate_speech,True,False,low
152,1,Nogen der kender en god strategi til baccarat? Har aldrig rigtig fattet det spil,2026-04-13 17:02:00,normal,False,False,none
153,46,Bare vundet 2000 på Starburst!! 🎉🎉🎉,2026-04-13 17:04:00,both,True,True,medium
154,39,"næste gang du logger ind, så pas på. vi ved hvem du er",2026-04-13 17:06:00,hate_speech,True,False,high
155,50,lige lavet endnu et indskud. ved godt det er dumt men kan ikke stoppe nu når jeg er så tæt på at break even,2026-04-13 17:08:00,gambling,False,True,medium
156,54,"taber og taber og taber, men altså... det er jo bare sjov",2026-04-13 17:10:00,edge_case,,,ambiguous
157,69,"er bare sur, har tabt hvad der svarer til en halv måneds husleje på en uge",2026-04-13 17:12:00,gambling,False,True,low
158,70,Nogen der kender en god strategi til pai gow poker?,2026-04-13 17:14:00,normal,False,False,none
159,78,Mega frustrerende når man sidder og venter på bonus buy og der sker ingenting,2026-04-13 17:16:00,both,True,True,medium
160,29,"Prøvede tilfældigt Gonzo's Quest og ramte 3000x, er det normalt??",2026-04-13 17:18:00,normal,False,False,none
161,63,Haha jeg vandt 200 kr på roulette ved at sætte på sort hele vejen igennem,2026-04-13 17:20:00,normal,False,False,none
162,29,hvad fanden laver du egentlig? er du fucking retarderet eller hvad?,2026-04-13 17:22:00,hate_speech,True,False,medium
163,35,"håber virkelig du kører hjem og kører ind i et træ ikk, verden er bedre uden dig",2026-04-13 17:24:00,hate_speech,True,False,high
164,56,"fucking autist, ingen vil have dig her, stik af",2026-04-13 17:26:00,hate_speech,True,False,high
165,63,kan nogen fortælle mig hvordan man hæver sin indbetalingsgrænse? har brug for at spille mere i dag,2026-04-13 17:28:00,gambling,False,True,medium
166,4,har siddet her siden i går aftes og stadig ikke ramt noget ordentligt...,2026-04-13 17:30:00,gambling,False,True,low
167,50,"Tak for hyggen allesammen, lukker ned for i aften. GL til jer der fortsætter! 🍀",2026-04-13 17:32:00,normal,False,False,none
168,44,"øv, tabte igen... det er sgu ikke sjovt mere",2026-04-13 17:34:00,hate_speech,True,False,low
169,52,tænker på casino hele dagen på arbejde. kan ikke koncentrere mig om andet. bare venter på at komme hjem og spille,2026-04-13 17:36:00,gambling,False,True,high
170,22,solgte min playstation i dag for at have råd til at spille. det er en investering ikke et problem. folk sælger jo aktier og sådan noget. det her er det samme bare hurtigere,2026-04-13 17:38:00,gambling,False,True,high
171,60,"tip: sæt altid et budget inden du starter, det hjælper mig rigtig meget",2026-04-13 17:40:00,normal,False,False,none
172,17,"det her er simpelthen noget lort, 5 gange i træk sort",2026-04-13 17:42:00,hate_speech,True,False,low
173,80,Nogen der kender til et godt tidspunkt at spille slots? Hørte noget om at det er bedre om natten?,2026-04-13 17:44:00,both,True,True,medium
174,69,"God aften folkens, hvad spiller I i aften?",2026-04-13 17:46:00,normal,False,False,none
175,4,Mega fed dag! Ramte free spins 3 gange i træk på Book of Dead,2026-04-13 17:48:00,normal,False,False,none
176,51,fed gevinst på Book of Dead lige nu 😄,2026-04-13 17:50:00,normal,False,False,none
177,76,"dit liv er ingenting værd, gør verden en tjeneste og forsvind",2026-04-13 17:52:00,hate_speech,True,False,high
178,73,"tabte 50kr og stoppede, det er min grænse for i dag. disciplin er vigtigt!",2026-04-13 17:54:00,normal,False,False,none
179,4,jeg hader mig selv for det her men jeg kan stadig ikke stoppe. har prøvet så mange gange. ingen ved det,2026-04-13 17:56:00,gambling,False,True,high
180,11,"okay én runde mere og så stopper jeg, det lover jeg mig selv haha",2026-04-13 17:58:00,edge_case,,,ambiguous
181,55,"din klamme lille fyr, gå væk fra bordet og kom aldrig tilbage",2026-04-13 18:00:00,hate_speech,True,False,medium
182,18,"book of dead er stadig min favorit, intet slår den klassiker",2026-04-13 18:02:00,normal,False,False,none
183,60,"for søren da, lige nu hader jeg dette spil",2026-04-13 18:04:00,hate_speech,True,False,low
184,24,"nå men det var så det, ses igen om 5 min hahaha",2026-04-13 18:06:00,edge_case,,,ambiguous
185,7,"Tabte alt min bonus på 10 minutter, det var hurtigt gået 😂 nå, det var bare bonus penge",2026-04-13 18:08:00,both,True,True,medium
186,34,Nogen der kender en god strategi til baccarat eller er det bare held?,2026-04-13 18:10:00,normal,False,False,none
187,49,"tak for tips med slots typen, virkede faktisk!",2026-04-13 18:12:00,normal,False,False,none
188,42,OMG OMG OMG lige ramt 500kr på gates!!! nu kører vi!!,2026-04-13 18:14:00,edge_case,,,ambiguous
189,28,"fik min udbetaling på 2 dage, ret hurtigt 👍",2026-04-13 18:16:00,normal,False,False,none
190,59,har nogen testet dead or alive 2? hørte det er ret sjov,2026-04-13 18:18:00,normal,False,False,none
191,42,min kone tror jeg er ude med vennerne men jeg sidder her og forsøger at vinde vores husleje tilbage,2026-04-13 18:20:00,gambling,False,True,medium
192,44,"vi ved dit rigtige navn. fortsæt bare, det går ikke godt for dig",2026-04-13 18:22:00,hate_speech,True,False,high
193,49,jeg sover dårligt når jeg ikke har fået spillet lidt inden sengetid,2026-04-13 18:24:00,gambling,False,True,low
194,36,"haha 5 kr gevinst på en 50 kr spin, tak skal du ha' 👍",2026-04-13 18:26:00,edge_case,,,ambiguous
195,54,har de ikke Aviator her? kan ikke finde det i lobbyen,2026-04-13 18:28:00,normal,False,False,none
196,33,jeg håber virkelig du mister din lejlighed over det her din spilafhængige idiot,2026-04-13 18:30:00,hate_speech,True,False,medium
197,11,"Lige taget en pause og spist aftensmad, nu er jeg klar igen haha",2026-04-13 18:32:00,normal,False,False,none
198,61,Tillykke til @mikkel83 med gevinsten! Fortjent fyr 👏,2026-04-13 18:34:00,normal,False,False,none
199,3,"volatilitet er vigtig at forstå når man vælger slot, high vol = sjældnere men større gevinster",2026-04-13 18:36:00,normal,False,False,none
200,70,Hvad pokker er der sket med min favorit slot? Den er forsvundet fra siden???,2026-04-13 18:38:00,both,True,True,medium
201,7,"din mor burde have smidt dig ud, seriøst det er pinligt at se på dig spille din jævla noob",2026-04-13 18:40:00,hate_speech,True,False,medium
202,45,"jeg håber virkelig dit liv er ligeså elendigt som dit spil, taber",2026-04-13 18:42:00,hate_speech,True,False,medium
203,29,nogen der kender et sted hvor man kan få et hurtigt lån? banken vil ikke mere,2026-04-13 18:44:00,gambling,False,True,high
204,9,"YESSS endelig en gevinst efter 3 uger, nu gælder det om ikke at sætte det hele ind med det samme... eller?",2026-04-13 18:46:00,edge_case,,,ambiguous
205,6,"Jeg er sgu træt af det her lort, bonus runden kom aldrig",2026-04-13 18:48:00,hate_speech,True,False,low
206,4,"min udbetalingsanmodning er kun 5 dage gammel, ingen panik endnu, hahaha jo lidt",2026-04-13 18:50:00,edge_case,,,ambiguous
207,32,"tabte 300 kr og stopper for i dag, skal huske det er for sjov skyld",2026-04-13 18:52:00,normal,False,False,none
208,26,Live casino dealerne er altid så søde herovre tbh,2026-04-13 18:54:00,normal,False,False,none
209,3,"jamen for helvede, nu frøs siden igen midt i en runde",2026-04-13 18:56:00,hate_speech,True,False,low
210,80,"synes mobilversionen virker lidt langsom i dag, er det bare mig?",2026-04-13 18:58:00,normal,False,False,none
211,20,nogen der kender et godt lån sted? har brugt huslejen og bliver nødt til at vinde den hjem inden d. 1,2026-04-13 19:00:00,gambling,False,True,medium
212,31,tabt løn for hele måneden på 4 timer. sidder og ryster. ved ikke hvad jeg gør,2026-04-13 19:02:00,gambling,False,True,high
213,17,Mega strike på Dead or Alive 2!!! Screenshottede det hele haha,2026-04-13 19:04:00,both,True,True,medium
214,61,"jeg finder dig nok engang din lille taber, tro mig",2026-04-13 19:06:00,hate_speech,True,False,high
215,15,"okay sidder her kl 3 og tænker måske en enkelt til inden sengetid, igen",2026-04-13 19:08:00,edge_case,,,ambiguous
216,73,solgte min playstation for at have penge til at spille. fortalte min kæreste den var stjålet,2026-04-13 19:10:00,gambling,False,True,high
217,28,"du er det dummeste menneske jeg nogensinde har set i et casino, og det siger ikke lidt",2026-04-13 19:12:00,hate_speech,True,False,medium
218,60,Har spillet her i 2 år og synes supporten altid er hurtig og hjælpsom 👍,2026-04-13 19:14:00,both,True,True,medium
219,33,"Sidder og spiller lidt rulle mens jeg ser fodbold, den perfekte aften 🍺",2026-04-13 19:16:00,both,True,True,medium
220,48,Lige ramt 500kr gevinst på Book of Dead!!! 🎉🎉,2026-04-13 19:18:00,normal,False,False,none
221,22,sgu irriterende når man er så tæt på og så smutter det,2026-04-13 19:20:00,hate_speech,True,False,low
222,78,"okay den her slot skylder mig SÅ meget lige nu, det er ikke til at forstå",2026-04-13 19:22:00,edge_case,,,ambiguous
223,78,"tabte 50 kr men det er okay, har det sjovt",2026-04-13 19:24:00,normal,False,False,none
224,15,ok sidst indskud jeg lover. bare 1000 til så stopper jeg når jeg har vundet mine penge hjem igen,2026-04-13 19:26:00,gambling,False,True,medium
225,21,nogen der har prøvet den nye slot de lagde op i fredags? den med vikingerne,2026-04-13 19:28:00,normal,False,False,none
226,40,"okay det her er sgu for sygt, tredje gang i træk boten stopper lige inden scatter, tilfældigt ja ja",2026-04-13 19:30:00,edge_case,,,ambiguous
227,14,"Hej alle sammen! Første gang jeg prøver dette casino, ser ret fedt ud 😄",2026-04-13 19:32:00,normal,False,False,none
228,75,er der andre her der spiller hver eneste aften eller er det kun mig lol,2026-04-13 19:34:00,gambling,False,True,low
